title	label_id	target
Tencel Roman Sportswear Suit Women's Summer New Arrival Fashionable Stylish Lapel Short Sleeve Casual Two-Piece Suit Ur NFU	10	1
Orvis Green Fisherman 1/4-Quart Zip Closing Cotton-Tencel Pull Men's Large	7	0
NEW 18 20 PALE GOLD SILKY SHEEN BLOUSE PRIMARK SUSTAIN FIBRES TENCEL shirt top	16	1
Tencel Denim Shirt Dress	16	1
J. Jill Light Blue Pullover Tencel Top with Lace Tie Neckline Size XS Oversized	7	0
J Jill Pure Jill Luxe Tencel Red Crossover Turtlneck Tunic Top S Small Oversized	16	1
KUHL Dillingr Flannel Shirt Mens XL Cotton Tencel Plaid Long Sleeve Button Up	7	0
Women/Ultra/Wide/Tencel/Hair Rinse/Denim	10	1
국산 여성 텐셀 레이스 세미 맥시 팬티 1P 낱장 BRALALA 브라랄라	15	1
Love Tree Pantalones cortos de tencel de tiro medio para mujer	16	1
Anthropology Cloth & Stone Raw Fringed Hem Crop Pants Tencel Lyocell Size Beach	7	0
J. Jill Brown Tencel Lyocell Casual Button-Up Sleeveless Utility Top Size Small	7	0
Hackett London Men's Cott Tencel Multi TRM Shirt	16	1
Black Tape Women Gray Trousers Joggers Pants Lyocell Tencel Wick Preppy Size 2x	7	0
Bahan Cotton Tencel 140S ( tidak termasuk duvet/isi ) Satu set quil cover /duvet cover , Tinggi sprei 40-50 cm 4 sarung bantal 2 sarung guling SpreKharisma	15	1
더클립 / 쿨썸머 텐셀 세미 와이드팬츠 일자핏 팬츠	15	1
【立減20】高品質溫柔白色桃心印花羅馬天絲長袖T恤女打底衫多巴胺穿搭冰絲	15	1
Vince Camuto Faux-Wrap Tencel Top Canopy Green XXL	16	1
TERLARIS CIELYN - BEAU V NECK TENCEL™ MODAL DRESS WANITA - DRESS, M	5	1
Cloth & Stone Denim Chambray Tencel Raw Hem Button Down Top Shirt Size Medium	7	0
퀸즈맥시 24FW 텐셀 긴팔 란쥬 3세트	15	1
디얼마미 텐셀 줄지 남방 자켓 /마담 미시 중년 여성 빅사이즈 40대 50대	15	1
[absorba]Tencel/Baby Kimono Top	10	1
NEW! Eberjey Sz XL Gisele TENCEL Modal Slouchy Jogger Pajama Pants Black	5	1
Large Size Casual Pants Women Summer New Style Slimmer Look Tencel Linen Wide Leg Pants	15	1
New Chinese Tencel Sun Protection Shirt Women's Summer National Style Buckle Stylish Niche Top Split Shirt Coat	10	1
南极人家纺【适合裸睡】冰丝夏凉被套水洗真丝四件套天丝床单防滑床笠花边床裙北欧风床品 床上用品 花韵(本白+紫) 1.5*2.0床裙【被套200*230】4件套	15	1
Tommy Hilfiger Women's Color Block Tencel Short Socks	16	1
GIORDANO WOMEN Elastic waist ankle length stretch tencel pants 05423066	10	1
GREET NIGHT WEAR - Baju Tidur TENCEL™️ Modal : TC-039 / PP.K Size M - L	15	1
Preloved Cloth Inc Luke Tencel Outer + Tank Top size XS	7	0
◿ ☢ ✑ 3 pairs of men s underwear Tencel Modal ice silk feeling thin breathable middle and low waist	5	1
[ Ready Stock] Greet Night Wear - Baju Tidur Tencel Modal : Tc-011 /	5	1
여성 슬림 텐셀 발열 내의 상의	15	1
ANTHRO CLOTH & STONE Polka Dot Fray Hem Drawstring Chambray Tencel Shorts Sz M	7	0
Áo sơ mi nữ cổ tim kéo khoá thành phần chất liệu tencel cao cấp trẻ trung năng động FAK51026 - PANTIO	16	1
Joop! Maglietta Intimo Donna T-Shirt, Mere Comfort, Tencel™ Modal Micro, Tinta Unita (Bianco, L (Large))	5	1
GREET NIGHT WEAR - PIYAMA PENDEK PANJANG TENCEL ANAK MIX (TC-KD) PP (4) - TC-KD-066, SIZE 6	10	1
南极人（NanJiren）胸垫款性感精美绣花吊带睡裙女夏天冰丝睡袍两件套丝滑绸缎家居服 黑色18011 XL	16	1
New Winnie T-shirt TENCEL™ Modal Piyama Wanita Dewasa	5	1
Koalakiddie - เสื้อยืด ขนาดใหญ่ สําหรับผู้ใหญ่ | เสื้อยืด สีพื้น | เสื้อยืด ขนาดใหญ่ สําหรับผู้ใหญ่ | เสื้อยืด ขนาดใหญ่ สําหรับผู้ชาย | เสื้อยืด Tencel สีพื้น | เสื้อครอบครัว	10	1
SNUGGYBERRY - Miel Sleepsuit - Sleepsuit TENCEL	10	1
[MOONYAMOONYA] FSM Men's Tencel Modal Homewear Shorts 02	5	1
可面交 L號 #天絲【全新】Air Space 唯美透膚紗上衣L號 #天絲 #夏天著 #清涼感 #內搭	16	1
Thread & Supply 100% Tencel Denim Chambray Dress Women’s Small	7	0
E.S STUDIOS 设计感天丝羊毛明线短袖t恤女夏季修身显瘦百搭上衣	15	1
Women Classic Tencel Linen Shirts Casual Button Down Shirt Short Sleeve Loose Fit Blouses Trendy Dress Long Tops	16	1
包开票【隆京啸】批发夏翻领工作服t恤定制logo企业广告文化衫短袖工衣印字 丝棉 果绿色 XL	16	1
JOOP! Women's Vest - T-Shirt, Mere Comfort, TENCELTM Modal Micro, Solid...	5	1
Horny Toad Womens M Blue Cotton Tencel Active Cap Sleeve Sports Shift Mini Dress	7	0
mavi.europe - Mavi's jeans and top group products with...	7	0
Drawstring Women's Shirts] Clothing Happy Large Size T-Shirts Discount [Tencel A2957 Pack Summer 6 Sizes Women New Style Tops <	15	1
[MOONYAMOONYA] Esm Yeoju Tencel Modal Built In Running 102	10	1
Cielyn Signature | Margo TENCEL™️ MicroModal | Piyama Wanita Dewasa Set	10	1
[✅New] Greet Night Wear - Baju Tidur Tencel™️ Modal : Tc-090 / Ptpk	5	1
Flyman Boxer Pria Big Size Tencel Celana Dalam Laki Jumbo Ukuran Besar 1 Pcs FM 3379	16	1
Pajamas set - tencel long set yellow car construction	10	1
텐셀와이드청바지 아이스실크 빅사이즈 여자 데님 와이드 냉장고 청바지	15	1
Wacoal Tencel Modal men s mid-pants underwear Japanese same style WP2940	5	1
METWO Summer Women's Tencel Set Casual Wide Leg Pants Black Miniature Sleeve Top Fashionable Student Work Uniform Ensemble	15	1
Madewell Jeans 10 Inch High-Rise Skinny Jeans in TENCEL Denim Danny Wash Sz 29	16	1
Origin By Zalora - Cut Out Bodysuit made from Tencel	10	1
Peach Xi Peach Blossom Sweet Young Adult round-Neck and Pink Tencel Linen Waist Trimming Loose Short Shirt Top	15	1
EX Wide Jean High Waisted Cropped Jean TencelTM Soft Comfy RRP £45 381	16	1
J. Jill Lagenlook Tencel Black Long Sleeve Layered Dress Longsleeve Sz Large L	7	0
FF LARUSSO Big Size Kemeja Basic Tencel Panjang - Olive Green - XXXL	10	1
Sare Studio Padma Tencel Triangle Bra in Black	10	1
NWT Etienne Marcel Dress Blouson Mini Collar Button Down France Black S $242	16	1
Acne Blacksweet Denim Women's Jacket Blue Tencel Size 40 Blazer Lightweight	7	0
Flyman Celana Dalam Tencel Boxer Classic Pria Isi 1 Pcs Premium Modal	5	1
Piyama Baju Tidur Dewasa Tencel Modal Pendek Short Pyjamas Piyama - Space, S-M	5	1
웬디즈갤러리텐셀 10부 레깅스 EPT027	15	1
{RaditStore} Scarf Ayam Creme Tencel Limited	10	1
3 Pack of Alternative - Earthleisure Women's Modal Triblend Tee|Color: True Black, 4.4 oz, 40/35/25 TENCEL Modal/Cotton/Recycled polyester	5	1
Fire Lotus Denim 2021 Summer New Wide Leg Tencel Jeans Female High Waist Ice Silk	15	1
仓内仓外薄款天丝弹力直筒牛仔裤男夏季修身青年抽绳2022年新款商务休闲裤男士裤子潮流男裤 385黑色+深灰（两条装） 优先发货	15	1
Spring and Summer Pure Color Thin Tencel Outer Shawl Women's Silk Blended All-Match Fake Collar Decorative Waistcoat Scarf	15	1
Cielyn - Edith T-shirt Men - TENCEL™ Modal- Xmas Series - Piyama	5	1
Tenceltm ropa de dormir para niños, pijama corto Modal corto, pijamas cortos para niños, pijama para niños DOUX DOLCE	5	1
Eddie Bauer BROWN TENCEL URBAN CHILL BUTTON ARMY STYLE JACKET SZ M	7	0
MADEN brand Tooling Style 2022 Spring New Men Youth American Retro Round Neck Linen Knit Short Sleeve Breathable Tencel Half Sleeve Shirt Men's T-Shirt	16	1
[고아라] 부드러운 텐셀 여성 9부내의 하의1종(9601)90~105	15	1
Kyla Seo Chambray Tencel Pull-On Pants	7	0
2021 Spring Autumn Solid Casual Woman Wide Leg Pants Loose Tencel Ladies Trousers High Waist Full Length Ladies Pants Q0801	15	1
Luzy Marvel Captain America Boxer Boys ( M-XL ) Made From TENCEL - BLUSH RED, M	10	1
오너클랜 쿨샵 여성 텐셀소재 맥시팬티 데일리 요일팬티 5매	15	1
Foxcroft Norma Denim Tencel Blusa para Mujer	16	1
(AK플라자)카운테스마라 텐셀 솔리드 일반핏 긴소매셔츠 CDC3B13008B0	15	1
Cool Tencel Lyocell Jeans Women Lightweight High Waist Straight Loose Slimmer Look Wide Leg Floor Pants y4.9	15	1
그리니치 텐셀 와일드 통바지	15	1
Madewell Women's Tencel Shirt Blue Denim Short Sleeve Tie Front Top Size XXS 2XS	7	0
BRAVADO! DESIGNS Accessoire de pompage mains libres durable | Clip et pompe | Mélange de coton bio et Tencel modal | S-XL, Gris chiné – Tissu durable, XL	5	1
Velvet Heart Women Size Medium Blue Denim Off The Shoulder Tencel Blouse Top	7	0
monsieur NICOLE (Regular Fit) Printed Tencel Modal Short Sleeves Shirt With Chest Pocket- Blue	5	1
Hot Short-Sleeved Tencel Women's Pajamas Suit Summer Casual Solid Silk Satin Button Sleepwear Shirt Shorts Pajamas Sets	15	1
情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏天丝绸家居服套装YJ5 红仙鹤情侣丝 女3XL码【建议150-170斤】	15	1
비비안 텐셀40수 3/4몰드브라 햄팬티 세트 BR1767A BP1767P-GREY	15	1
듀퐁(셔츠/타이) [듀퐁셔츠] 남성 일반핏 텐셀 도비 긴팔 남방 와이셔츠 (SE3SM11LS165SBU)	15	1
New Eileen Fisher Round Neck Mini Dress Tencel Stretch Jersey Calypso Sz M $158	16	1
丽婴房男女童天丝内衣上衣儿童宝宝空气层保暖内衣2022秋季新款 白底印图 110CM/4岁	10	1
Blue Plaid TOMMY BAHAMA RELAX Tencel Cotton Cargo Shorts Sz 34	7	0
Tommy Bahama Tencel Shirt Mens M Colorful Plaid Long Sleeve Button Up	7	0
Aytuğ Kadın Modal By TencelTM Ince Kenar 3'Lü Slip Külot-Karışık R	5	1
Harlowkids - Long Pajamas A ( 1-5Y ) Made From Tencel™ Modal Fibers - Tumeric, 1 Years	5	1
[ Garansi] Greet Night Wear - Baju Tidur Tencel Modal : Tc-011 / H	5	1
Daily Ritual Women's Tencel Short-sleeve Button-up Shirt	16	1
Tencel Long Sleeve Striped Sun Protection Idle Style Halo Loose White Luu Shirt Summer Shirt Women's Shirt Thin	15	1
Tailor & Circus Men's Regular Fit PureSoft Tencel Modal V-Neck Tee - (MTV_1PK_JG-P_Blue Ivy_S)	5	1
708 ��몃ぐ��� ������ ��ᄲ�ъ��釉����	15	1
Tencel Chiffon Cardigan Women's Thin Short Outer Slip Dress Summer Blouse Small Waistcoat Shawl Tulle Sun Protection Clothing	15	1
비비안블랙라벨 레이온 원단 심플 부드러운 남성파자마세트 (MP8797A)	15	1
BYFORD Celana Dalam Pria Mini Slip 2 Pcs Bahan Modal Tencel Super Soft - S	5	1
Hamako Sleeveless Romper Tencel Luxe / Kaos Kutung Bayi Premium - Purple Paste, 3-6 Bulan	10	1
Original AEL Tencel Wool Dress Blue Linen Sleeveless Summer Dress French Style Ceremony Dress Commute Simple Pure Color Slim Fit	15	1
上宝麦夏季儿童背心莫代尔男童女童宝宝打底背心内衣排汗无袖 优雅灰 110码约身高110cm	16	1
Baby Hai Setelan Panjang Premium Tencel - Snowy & Friends | Piyama Bayi	10	1
V Neck Large Size Mom's Clothing Thin Tencel Blouse G Middle-Aged and Elderly Casual Loose Slimming Fashion Embroider Shirt	10	1
t恤老兵logo纯棉衫C聚会短袖战友刺绣文化纪念定制参战退伍八一印 涤棉 M 短袖	7	0
Denim Tencel Lace Trim Shirt	16	1
Slim Fit Women Multicolor Cotton Tencel Blend Trousers	16	1
【高端現貨】【日本品質】天絲特大碼夏季薄冰絲韓版上衣肥佬休閑男短袖POLO衫翻領寬松T恤	15	1
九牧王男裤商务休闲裤男薄款直筒宽松2023夏季新款冰丝长裤大码弹力透气 TBZ1C20173+黑色+标准版【冰丝】 185/104C41.5码(3.18)尺106cm	10	1
60 Pcs Top TENCEL Dual-Use Quilt Bed Pack Set & Bedspread (Heatherway-Purple) 100% Lyocell Single Double Extra Large 266x233cm Happy House	15	1
Rails Uli Lace-up Top in Block Stripe Tencel Women's Size Medium	16	1
[진에비뉴] 에어텐셀 앞포켓 밴딩 와이드 데님 팬츠 3컬러 2기장 S-2XL	15	1
(1-6 Tahun) Basic Dress Polos Anak - Tencel Modal	5	1
JEEP吉普薄款连帽卫衣男士2021春季新品流行百搭透气舒适天丝罗马套头衫上衣T恤 蓝色 L-175	15	1
Tommy Bahama Chino Pants Mens 36x30 Tan 5 Pocket Baumwolle Cotton Tencel	7	0
Patagonia Women's Blue/Black Organic Cotton Tencel Striped 3/4 Sleeve Dress XS	7	0
Calças De Brim Das Mulheres Novo Estilo Fino Solto Cintura Elástica Ocasional Tencel Denim Harem Pants Cortadas	15	1
마라 호프만 여성 + NET SUSTAIN Kassia checked TENCEL Modal-cloqu midi dress 명품직구 관부가세 포함	5	1
[Creson] Tencel Denim Jackets KFCMBA09	15	1
Lucky Brand Cotton & Tencel Beige Khaki Drawstring Pants Men Size 34 x 30 NWT	7	0
Talbots White Tencel blend pull on cropped light weight pants womens size 6	7	0
衣拉拉岁儿童内衣套装男童天丝莫代尔家居服薄款睡衣1-10岁舒适透气 炫车行动(浅宝石蓝) 160码建议身高145cm	10	1
EILEEN FISHER Dress M Tencel Linen Twill Shirt Button Front Long Sleeve Gray	7	0
Anthropologie Holding Horses Women's Shirt Dress Size 4 Green 100% Tencel A Line	7	0
[Horse Face Skirt Summer Thin Style] [Improved Hanfu] Introducing Carp Ming Made Square Neck Imitation Tencel Embroidered Half-Sleeved Short Shirt Sling Tube Top Horse Face Skirt Hanfu Female Design Spring Summer	15	1
Rushed Side Chambray Shorts lightweight denim Tencel Boom Boom Jeans S M L Great	16	1
LdgModal Homewear Children's Summer Thin Tencel Pajamas Girls Baby Boys Air Conditioning Clothes Breathable Sweat Absorb	5	1
啄木鸟休闲裤男夏季薄款商务西装裤子男士中老年宽松直筒裤爸爸装...	16	1
Holding horses tencel knee length dress size medium	7	0
URMAGIC 2-8T Kids Little Girl Boy Modal Tencel Long Sleeve Tops Long Pants Pajamas Set Sleepwear	5	1
KWITAN Kaos Basic Katun Tencel (TENCEL Cotton Modal)	5	1
Nice Kids - Tencel Polo Dress (Dress Anak Perempuan Premium 1-6 Tahun) - Caramel, 2 Years	10	1
【COD】 Sare Studio Lobi Tencel Panty 4 Packs in Mix Color	10	1
White Short Sleeve T-Shirt Women's Summer Sweet Ice Feeling Roman Tencel Dopaamine Shoulders Level Top Loose Fit Casual Style	15	1
天丝莫代尔睡衣男士短袖夏季薄款冰丝夏天青年纯色男生家居服套装	15	1
莫代尔品牌 情侣睡衣女夏季冰丝短袖薄款2022年新款男士天春夏丝绸家居服套装舒适 241-2香槟色 女XXL+男XXXL	16	1
Tencel, Dress, Size: S, Black/Blue, Lyocell/Elastane, Paisley, Women's #Z6x	7	0
Eileen Fisher Pants Womens Wide Leg Size L Dark Navy Blue Indigo Striped Tencel	16	1
GIORDANO Women Elastic Waist Stretch Loose Tencel Shorts 05403315	10	1
Summer 2023 round Neck Striped Tencel T-shirt Young Men's All-Match Color Matching Navy-Striped Shirt Short Sleeve Men's T-shirt Trendy	10	1
Bekleidungsstoff Tencel Modal Jersey einfarbig ocker gelb 1,45m Breite	5	1
NEW Eileen Fisher light beige cami blouse tencel viscose, sz L	16	1
法曼斯(Fomoce)牛仔裤男 夏季薄款莱赛尔透气柔软弹力男裤宽松直筒长裤子F22470 深蓝色38	16	1
[MOONYAMOONYA] Efm Boys' Tencel Modal Underwear 04	5	1
[쇼핑엔티] [피엔알][5515런닝]텐셀 여성 런닝	15	1
J. Jill Soft Denim Jacket Women’s Small Tencel Cotton Flattering	7	0
여자 여성 팬티 속옷 국산 텐셀 천연소재 망사 an (WBB2C1F)	15	1
캐리루시 모달텐셀 반팔런닝	15	1
Anthropologie Cloth & Stone Tencel Chambray Popover Top Size S	7	0
Levi's Herren Levis Men Movement Tencel Trunk 1p Boxershorts	16	1
GIORDANO WOMEN Elastic waist stretch loose tencel shorts 05403316	10	1
Used Acne Studios Kileo Tencel V-Neck T-Shirt Cut-And-Sew Short-Sleeved Pullove	7	0
SNUGGYBERRY -DOLCE DRESS - Dress Anak TENCEL - Soft Pink, 2-3y	10	1
美品 マンチ MANCH カーディガン 茶 テンセル素材 日本製 Mサイズ相当	7	0
Soft Surroundings Women's Large Purple Tunic Dress V-Neck Tencel Lyocell	7	0
Vince Tencel Blend White Gray Striped Blouse V-Neck Long Sleeve	7	0
크리비아 슬립란제리 롱 텐셀나시	15	1
Daniel Cremieux Shirt Men XXL Tencel Linen Blend Loop Collar Herringbone Beach	7	0
Bella Dahl Chambray Shirt Button front Tencel 3/4 Sleeve Soft Denim Blue Small	7	0
GIORDANO MEN Tencel mid rise ankle length pants 01124303	10	1
Torrid Gauze Tie Front Culotte Pants Plus Size 16 100% Tencel	16	1
Eddie Bauer Size Small Lightweight Open Front Cardigan Tencel Lyocell Blend	7	0
Modal/T-Shirts/Women/Lettering/Tee/Pure Cotton/Tencel/Spring/Pink/Woman/Long Sleeve/Print	5	1
[노다지닷컴] 2종세트 텐셀 레이스 맥시팬티 숏거들팬티	15	1
Tommy Bahama 33 x 32 White Flex Woven Tencel Blend Flat Front Casual Chino Pants	7	0
$258 Eileen Fisher Ink Navy Fine Tencel Stretch Jersey Wide-Leg Jumpsuit Sz 2X	16	1
Wera stockholm T. 36 Noir Longueur genou Robe Droite Tencel 100% Manche longue	7	0
Silk Tencel Modal pajamas women's summer short-sleeved trousers new middle-aged mother summer home clothes thin	5	1
[absorba]Absorba/Tencel/Innerwear	10	1
南极人高档品牌新品情侣睡衣女夏季冰丝短袖薄款2021年新款男士春夏绸家居服套装 MQE1516 女L+男XL	16	1
Tommy Bahama Khaki Shorts Men's 40 Flat Front Tencel Lyocell Cotton Blend Golf	16	1
"""KOOKAI"" 2 Colour Skinny Pants, Size 38, Tencel Cotton Spandex"	7	0
[MOONYAMOONYA] ESM Girls' Tencel Modal Underwear02.	10	1
GREET NIGHT WEAR - Baju Tidur TENCEL™️ Modal : TC-099 / PP Oblong	10	1
[MOONYAMOONYA] FFM Shared Tencel Modal Sleeping Vest 01	5	1
비비안 텐셀 솔리드 남성 드로즈 팬티 6컬러 PT1239D	15	1
Bella Dahl Tan Short Sleeve Tencel Pocket Button Down Women’s XS	7	0
[방송히트] 마이핏 4차 심리스 모달 텐셀 노와이어 런닝 브라팬티세트 11종	15	1
ESPRIT Mit Tencel™: Sweatshirt mit Seitenschlitzen	16	1
LPCSS男士睡衣50S天丝莱赛尔水柔棉春夏季家居服套装可外穿 黑色 L（90~120斤）	16	1
알컬렉션 여성 깨베트 라이오셀 텐셀 셔츠 라이트라일락	15	1
Piyama Anak - Pajamas Tencel - Baby Loop - Little Rabbit, 5-6 Years	10	1
Springfield Vestido Denim Tencel Robe Femme	16	1
맨하탄셔츠 온라인단독 여름반팔 구김없는 텐셀 블루 슬림핏 셔츠 90M1329	15	1
Bnwt Womens Next Black Tencel Modal Sleeveless Dress Size 6 RRP £32	5	1
제임스딘 남성 텐셀 민소매 런닝 3매입 세트 M2015	15	1
1+2 브라탑 슬립 이지웨어 부드러운 실크감촉 웰빙 텐셀소재	15	1
Tommy Bahama Gray Chinos Golf Pants Cotton Tencel Stretch Casual Mens 40x32	7	0
Patagonia Women's Spright Dress Small Chevron Racerback Tencel Organic Cotton	7	0
Eileen Fisher Womens Long Sleeve Stretch Knit Top Pullover White Tencel Blend M	7	0
Bravado Designs Sustainable Pumping & Nursing Bra | Original | Organic Cotton & Tencel™ Modal Blend | Hands-Free | B-G Cup	5	1
劲霸男装 K-Boxing 2023夏季男士商务休闲圆领简约t恤衫 BTTC1001 镉绿色 195	10	1
CLOTH & STONE chambray tencel blue roll tab Lace Up shirt dress XS # C	7	0
春夏季裤子男潮流百搭2020新款男士休闲裤浅色男生冰丝薄款运动裤	7	0
3 Pack of Alternative - Earthleisure Women's Modal Triblend Tee|Color: White, 4.4 oz, 40/35/25 TENCEL Modal/Cotton/Recycled polyester	5	1
Patagonia Garden Island Pant XS Wrap Style Stripe Hemp Tencel Blend	7	0
衣拉拉岁儿童内衣套装男童天丝莫代尔家居服薄款睡衣1-10岁舒适透气 微笑满分(豆绿) 140码建议身高125cm	10	1
Summer Thin Ice Silk Pants Women's Cropped Loose Casual Harem Pants Faux Tencel Denim Cropped Pants Large Size New Style	15	1
[ Ready] Baju Tidur Anak Tencel Modal Pendek Short Pyjamas Piyama - Space, 5-6 Years	5	1
[뉴니끄] 국내생산 텐셀랩 원터치 임산부 수유나시2P+팬티2P 세트	15	1
Terpopuler Dress Anak Tencel™️ Modal Rok Anak Perempuan Play Dress	5	1
Girls' Dress*2025Summer New Embroidered Vest Dress for Girls, Children's Summer Outfit, Little Girl's Imitation Tencel Hollow Dress	15	1
適合M~L 柔軟舒適中腰內褲(建議25~31腰)輕盈透氣 柔順彈性 石墨烯女生內褲三角褲 嫘縈 天絲緞帶 蕎琪18011	15	1
Girls Thin Trousers Mosquito Pants Children Children's Clothing Summer Tencel Leggings 2023 New Female Students Sports Spring Autumn Trendy	15	1
【Emilio Valentino】仿天絲條紋長袖襯衫-灰	16	1
{Ready Stock} pantalones de tobillo de las niñas de verano delgado Tencel hielo seda Mosquito pantalones 2022 nuevo estilo exterior desgaste estilo occidental grandes niños versión suelta niños Mosquito pantalones delgado transpirable suelto de dibujos animados impreso niños niñas pantalones 2022 verano nuevo estilo Mosquito pantalones niños pantal	15	1
Materac nawierzchniowy Sweetsen 165 x 165 x 5cm H2	15	1
French Pink Tencel Thin Coat Sun Protection Shirt	15	1
GAP マタニティ オフショルダー ティアードワンピース「TENCEL(R)(TM)」 レディース : ZOZOTOWN Yahoo!店 - 通販 - Yahoo!ショッピング	10	1
Tencel Lenzing Certified Solid Color 6S*16S 255GSM Tencel Linen spandex Fabric for slub style shirt bedding set	10	1
Rag & Bone The Dre Aged Charcoal Gray Cotton-Tencel Jeans Pants Ladies 30x30	7	0
Luzy Disney Boxer Boys Briefe Captain America Made From TENCEL™ Modal Fibers	5	1
Garnet Hill Women Gray White Embroidered Top XL Ruffle Neck Blouse Tencel Blend	7	0
(현대백화점)비비안VIVIEN 편안한착용감의모달소재로산뜻한색감과우아한프린트의기본런닝 (RU7364)	15	1
Eileen Fisher Petite Angle Front Cardigan Medium Open Radish Pink Tencel Silk	7	0
2024 New Men's Loose Fit Denim Jeans for Summer Thin Section Micro Bomb Elasticity Mid-Waist Straight-Leg Fashion City Style	10	1
RAILS ROCKY CHAMBRAY 100% TENCEL SHORT SLEEVE LIGHT WASHED BLUE SHIFT DRESS M	7	0
Lyocell Tencel Thin Long Sleeves Tencel Soft Denim Clothing French Retro Denim Shirt Coat Tops	15	1
GREET NIGHT WEAR - Baju Tidur TENCEL™️ Modal : TC-099 / H Oblong	10	1
【WYM LIDNM】TENCEL RELAX WIDE SHIRT	7	0
Tencel Boys Boxer Briefs Special Satuan / Pakaian Dalam / Celana Dal - MOSS GREEN, XL	10	1
Eileen Fisher Top Womens Medium Rosby V Neck Long Boxy Berry Tencel	7	0
비비안 화사한 플라워프린트 텐셀스판 여성 3부반팔내의상하의세트	15	1
Gentle 80 Lyocell Tencel Cotton Crotch Plaid Modal Mid-Rise Women's Underwear Stripes Seamless Briefs	15	1
[Gift] Onoff modal women's underwear - Random color	5	1
[Lotte Department Store] Vivien (Underwear) Tencel Panties combined Square Underpants PT561	15	1
LARUSSO Kemeja Basic Tencel Panjang - Emerald Green L011 - S	10	1
Faherty Women’s Arlie Day Pant Jogger Tencel Linen Blend Tan Size Large	7	0
Vintage Norm Thompson Tencel Lyocell Denim 90s Pleated Drawstring Jeans Size 14	16	1
CELANA DALAM PRIA PIERRE CARDIN PC 323 I ISI-3 I BAHAN TENCEL SPANDEX - M	10	1
[MOONYAMOONYA] EFM Men's Tencel Modal Knit Pajamas 06	10	1
남성 청바지 텐셀 여름 캐주얼 와이드 데님 팬츠	15	1
M & S LADIES PER UNA STRAIGHT FIT SOFT TOUCH TENCEL JEANS-SOFT WHITE-8 LONG-BNWT	16	1
Taiwan Shipping Tencel Lyocell Threaded Bottoming Small Camisole Women Can Wear Outside Thin Shoulder Straps Pure Desire Hot Girl Inner Top BATF	15	1
Mara Hoffman Rug Tencel Tank Top with Side Cutout Multicolor Blouse Size Small	7	0
SOFSIL索菲丝尔白色天丝衬衫女长袖2022秋季新款时尚上衣设计感别致衬衣 白色 S	16	1
Eileen Fisher Top Size XL Black Ivory Stripe Long Sleeve Recycled Cotton Tencel	7	0
Luck Sense Tencel Fabrics Shammy Sports Bras Bras Undershirts B Cup llg3022	15	1
莫代尔品牌 情侣睡衣女夏季冰丝短袖薄款2022年新款男士天春夏丝绸家居服套装舒适 JS8010 女XL+男XXXL	16	1
YAAN Tencel Modal – 100% Modal, Beech Tree Fiber – T-Shirt Jersey Knit – Cooling, Breathable, Wrinkle Resistant – Sheet Set, Heather Blue, Full	16	1
GREET NIGHT WEAR - Baju Tidur TENCEL™ Modal : TC-109 / PP Oblong	10	1
Baodilai 2023 Autumn Lyocell Tencel Sweater Women's V Neck Classic Style Sweater Houndstooth Long-Sleeved Top	15	1
Ropa interior Jockey hombre - ropa interior hombre contenido 2 - Capital Tencel Material 95%	16	1
Spyderbilt Kaos lengan pendek Anak Anak Spydof Tencel Kids Tee Planet Surf	10	1
Mujeres Camisetas Modal Coreano Puro Básico T Shirt Casual Loose Tops Plain Tencel Cuello Redondo Gran Tamaño Adelgazamiento Undershirt Verano Liso Negro Occidental Manga Corta	5	1
Classic Style Summer New Men's Thin Black Straight-leg Jeans Business Fashion Tencel Fabric Denim Pants Male Solid Color	15	1
NWT CATHERINE MALANDRINO Womens Tencel Linen Blend Top Size S	16	1
BRAVADO! DESIGNS Sujetador de maternidad y lactancia sostenible | Original | Mezcla modal de algodón orgánico y Tencel™ | Inalámbrico | Copa B-D	5	1
GIORDANO WOMEN Elastic waist stretch loose tencel shorts 05403316	10	1
La Chapelle Summer Thin Wide Leg Pants Women's Casual Straight Silk Tencel Linen Pants Slimming Drapey Comfortable Ice Silk	15	1
HAMAKO Baby Frill Bloomer Sage / Celana Pendek Bayi bahan Tencel	16	1
M&S SKIRT PURE TENCEL FOR SOFT FEEL, ELASTICATED WAIST SIZE: 10	16	1
Merry Mint Sleep Dress Tencel Modal Daster Piyama Wanita - M	5	1
Tommy Bahama Shorts Mens Adult 36 Ivory Chino Tencel Cotton Stretch Flat Front	7	0
실크느낌 텐셀 아빠남성 보온내복 바지 성인내복 남자속옷 가성비	15	1
丽婴房儿童内衣套装棉春装男女童春款宝宝家居服睡衣天丝内衣套装春新品 两粒扣套装 90CM/2岁	10	1
Eileen Fisher Tunic Top Large Paprika Tencel Links Half Sleeve Pullover	7	0
Byford R Neck T-Shirt Modal By Tencel - TBYT05R1MSBLK - XL	5	1
Eileen Fisher Fine Tencel Jersey Slit Sleeves Kimono Dress Size Medium	7	0
Kuhl Touch Men's XL T- Shirt Organic Cotton Tencel Spanish Gold	7	0
Peter Millar Golf Shorts Mens Size 36 Blue White Striped Cotton Tencel Stretch	16	1
Hamako Zipsuit TIE DYE - Jumper Sleepsuit Baju Tidur Anak Bayi Baby Tencel Zipper Resleting Piyama Panjang	10	1
